name;probability
org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest.testStats();0.4670
org.apache.commons.math3.linear.SymmLQTest.testSolveSaunders15();0.5784
org.apache.commons.math3.ode.nonstiff.GillFieldIntegratorTest.testNonFieldIntegratorConsistency();0.6026
org.apache.commons.math3.ml.neuralnet.sofm.NeighbourhoodSizeFunctionFactoryTest.testExponentialDecayPrecondition3();0.6116
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextUniformUniformMaximalInterval();0.6116
org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest.testDimensionCheck();0.3962
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest.testAngular();0.1920
org.apache.commons.math3.linear.ConjugateGradientTest.testEventManagement();0.2802
org.apache.commons.math3.util.CombinatoricsUtilsTest.testStirlingS2LargeK();0.5876
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest.testNeta();0.1724
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest.test5();0.0926
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testAngle();0.5367
org.apache.commons.math3.ode.nonstiff.MidpointFieldIntegratorTest.testBackward();0.3425
org.apache.commons.math3.analysis.differentiation.SparseGradientTest.testConstant();0.2368
org.apache.commons.math3.random.EmpiricalDistributionTest.testDensityIntegrals();0.2138
org.apache.commons.math3.stat.inference.TestUtilsTest.testChiSquareZeroCount();0.8271
org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest.testNorm();0.2947
org.apache.commons.math3.linear.SparseRealMatrixTest.testMultiply();0.3469
org.apache.commons.math3.linear.SingularValueDecompositionTest.testDimensions();0.4594
org.apache.commons.math3.stat.inference.TestUtilsTest.testChiSquareLargeTestStatistic();0.5228
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest.testVectorialProducts();0.4088
org.apache.commons.math3.special.GammaTest.testTrigammaNonRealArgs();0.1879
org.apache.commons.math3.geometry.euclidean.twod.Euclidean2DTest.testSubSpace();0.5937
org.apache.commons.math3.linear.BlockRealMatrixTest.testGetVectors();0.1750
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testNonInversible();0.1662
org.apache.commons.math3.linear.RealVectorAbstractTest.testSetEntry();0.3760
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest.test90Percentile();0.4717
org.apache.commons.math3.random.RandomGeneratorAbstractTest.testNextSecureLongNegativeToPositiveRange();0.7388
org.apache.commons.math3.linear.RealVectorAbstractTest.testIsInfinite();0.2582
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testCopySignDouble();0.6005
org.apache.commons.math3.ode.nonstiff.MidpointStepInterpolatorTest.testDerivativesConsistency();0.6026
org.apache.commons.math3.linear.SparseRealMatrixTest.testDimensions();0.4594
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testComposeFrameTransform();0.2491
org.apache.commons.math3.fitting.HarmonicFitterTest.testUnsorted();0.3185
org.apache.commons.math3.ode.nonstiff.DormandPrince853FieldIntegratorTest.testIncreasingTolerance();0.4048
org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegratorTest.testNormalDistributionWithLargeSigma();0.0755
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testStair();0.3533
org.apache.commons.math3.distribution.ParetoDistributionTest.testDensity();0.5732
org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest.testConsistency();0.1543
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTestBase.testMulBothRev();0.3712
org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest.testBoundariesDimensionMismatch();0.2432
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testMatrix();0.3114
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testIssue780();0.2392
org.apache.commons.math3.util.MathArraysTest.testUniqueNaNValues();0.1795
org.apache.commons.math3.complex.ComplexTest.testConjugateInfiinite();0.4018
org.apache.commons.math3.ode.nonstiff.AdamsMoultonFieldIntegratorTest.testIncreasingTolerance();0.4048
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testSingularCalculateBeta();0.4112
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testSinglePoint();0.3045
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testNonJaggedData();0.3412
org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest.testRegressAirlineConstantInternal();0.6082
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest.testPreconditions();0.8147
org.apache.commons.math3.complex.ComplexTest.testExpInf6();0.3097
org.apache.commons.math3.distribution.TDistributionTest.testSmallDf();0.4938
org.apache.commons.math3.util.OpenIntToFieldTest.testCopy();0.3553
org.apache.commons.math3.util.FastMathTest.testAsinSpecialCases();0.2835
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testLinearCombinationFF2();0.2966
org.apache.commons.math3.transform.FastHadamardTransformerTest.testNoIntInverse();0.3669
org.apache.commons.math3.util.ArithmeticUtilsTest.testPowLong();0.2981
org.apache.commons.math3.ode.nonstiff.EulerFieldIntegratorTest.testSanityChecks();0.6026
org.apache.commons.math3.analysis.function.SincTest.testZero();0.3355
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest.testFirstLegendrePolynomials();0.2915
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testToString();0.1146
org.apache.commons.math3.stat.inference.GTestTest.testGTestIndependance2();0.2526
org.apache.commons.math3.linear.EigenSolverTest.testSolve();0.2308
org.apache.commons.math3.stat.correlation.KendallsCorrelationTest.testSimpleOrdered();0.3484
org.apache.commons.math3.optimization.linear.SimplexSolverTest.testMath290LEQ();0.2636
org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest.testZero();0.3355
org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest.testImpossibleSerialization();0.5563
org.apache.commons.math3.linear.RealVectorAbstractTest.testEbeMultiplySameType();0.5953
org.apache.commons.math3.fraction.BigFractionFormatTest.testFormatImproperNegative();0.1935
org.apache.commons.math3.util.OpenIntToFieldTest.testRemove();0.6013
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest.testConstructorOK();0.4702
org.apache.commons.math3.stat.regression.MultipleLinearRegressionAbstractTest.testNewSampleInvalidData();0.6060
org.apache.commons.math3.stat.inference.ChiSquareTestTest.testChiSquareIndependence();0.7473
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormatAbstractTest.testSimpleWithDecimals();0.5099
org.apache.commons.math3.fitting.GaussianFitterTest.testFit06();0.1511
org.apache.commons.math3.ode.nonstiff.GillFieldIntegratorTest.testStepSize();0.4921
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testMath864();0.1476
org.apache.commons.math3.linear.RRQRDecompositionTest.testDimensions();0.4594
org.apache.commons.math3.stat.correlation.CovarianceTest.testLongly();0.3425
org.apache.commons.math3.ml.neuralnet.oned.NeuronStringTest.testGetNeighboursWithExclude();0.3405
org.apache.commons.math3.util.IntegerSequenceTest.testEmptyRangeNegativeStart();0.5462
org.apache.commons.math3.geometry.euclidean.twod.DiskGeneratorTest.testSupport0Point();0.2560
org.apache.commons.math3.stat.descriptive.rank.PercentileTest.testAllEstimationTechniquesOnlyLimits();0.3425
org.apache.commons.math3.optimization.SimpleVectorValueCheckerTest.testIterationCheckDisabled();0.3376
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testAccurateDotProduct();0.2852
org.apache.commons.math3.ode.nonstiff.MidpointFieldIntegratorTest.testSmallStep();0.3424
org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegratorTest.testIncreasingTolerance();0.4048
org.apache.commons.math3.linear.EigenDecompositionTest.testMathpbx02();0.2328
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testNorm1();0.5398
org.apache.commons.math3.analysis.function.StepFunctionTest.testPreconditions6();0.6116
org.apache.commons.math3.geometry.enclosing.WelzlEncloser3DTest.testInfiniteLoop();0.1302
org.apache.commons.math3.stat.descriptive.StatisticalSummaryValuesTest.testSerialization();0.4220
org.apache.commons.math3.fraction.BigFractionTest.testPow();0.2561
org.apache.commons.math3.linear.LUDecompositionTest.testPPermutation();0.1811
org.apache.commons.math3.analysis.function.SincTest.testDerivatives1Dot2Normalized();0.3170
org.apache.commons.math3.analysis.function.HarmonicOscillatorTest.testDerivative();0.2211
org.apache.commons.math3.geometry.euclidean.threed.PlaneTest.testOffset();0.3626
org.apache.commons.math3.distribution.BinomialDistributionTest.testDegenerate1();0.7065
org.apache.commons.math3.ode.nonstiff.GillIntegratorTest.testBackward();0.3425
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testMaxIterationsPositive();0.2583
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest.testInitial();0.5161
org.apache.commons.math3.geometry.spherical.twod.S2PointTest.testTooLargePolarAngle();0.8540
org.apache.commons.math3.linear.RealVectorAbstractTest.testAppendVector();0.5043
org.apache.commons.math3.linear.EigenDecompositionTest.testTridiagonal();0.0435
org.apache.commons.math3.distribution.IntegerDistributionAbstractTest.testSampling();0.2928
org.apache.commons.math3.linear.SparseRealMatrixTest.testNorm();0.2947
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testIsometry();0.2802
org.apache.commons.math3.analysis.function.LogitTest.testParametricUsage6();0.5265
org.apache.commons.math3.util.FastMathTest.testAcosAccuracy();0.0729
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextBeta();0.3049
org.apache.commons.math3.linear.EigenDecompositionTest.testSquareRootNonPositiveDefinite();0.6175
org.apache.commons.math3.genetics.ElitisticListPopulationTest.testConstructorTooLow();0.4383
org.apache.commons.math3.ode.FieldExpandableODETest.testTooLargeIndex();0.6026
org.apache.commons.math3.linear.ArrayFieldVectorTest.testWalkInDefaultOrderPreservingVisitor1();0.4383
org.apache.commons.math3.geometry.spherical.twod.SubCircleTest.testSPlit();0.0934
org.apache.commons.math3.linear.UnmodifiableRealVectorAbstractTest.testSetEntry();0.3760
org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunctionTest.testValues();0.2249
org.apache.commons.math3.genetics.ListPopulationTest.testAddTooManyChromosomes();0.3803
org.apache.commons.math3.optim.linear.SimplexTableauTest.testSerial();0.3147
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest.testNewSample2();0.2674
org.apache.commons.math3.geometry.spherical.twod.CircleTest.testEquator();0.2675
org.apache.commons.math3.random.EmpiricalDistributionTest.testGridTooFat();0.5761
org.apache.commons.math3.ode.nonstiff.EulerFieldIntegratorTest.testPartialDerivatives();0.3815
org.apache.commons.math3.complex.ComplexTest.testGetArgumentNaN();0.5608
org.apache.commons.math3.stat.StatUtilsTest.testMin();0.2180
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testPowReciprocalPow();0.0720
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testApplyInverseToRotation();0.3114
org.apache.commons.math3.util.OpenIntToFieldTest.testPutAndGetWithExpectedSize();0.6411
org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackPowellSingular();0.3551
org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolatorTest.testExpm1Function();0.4176
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextExponential();0.2110
org.apache.commons.math3.linear.BlockRealMatrixTest.testTranspose();0.2308
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextUniformUniformPositiveBounds();0.6116
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testCigarWithBoundaries();0.1164
org.apache.commons.math3.random.StableRandomGeneratorTest.testCauchyCase();0.2003
org.apache.commons.math3.linear.MatrixUtilsTest.testcreateFieldMatrix();0.3641
org.apache.commons.math3.analysis.integration.MidPointIntegratorTest.testSinFunction();0.1998
org.apache.commons.math3.linear.BiDiagonalTransformerTest.testVOrthogonal();0.1804
org.apache.commons.math3.random.RandomDataGeneratorTest.testConfig();0.1848
org.apache.commons.math3.analysis.solvers.MullerSolverTest.testExpm1Function();0.4176
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testCoshDefinition();0.1692
org.apache.commons.math3.ml.neuralnet.twod.NeuronSquareMesh2DTest.testMinimalNetworkSize1();0.4554
org.apache.commons.math3.fraction.BigFractionTest.testEqualsAndHashCode();0.3114
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest.testSolveAccuracyNull();0.5505
org.apache.commons.math3.linear.SparseFieldVectorTest.testWalkInOptimizedOrderChangingVisitor3();0.4670
org.apache.commons.math3.analysis.differentiation.SparseGradientTest.testTangentDefinition();0.1189
org.apache.commons.math3.linear.SymmLQTest.testUnpreconditionedSolution();0.0380
org.apache.commons.math3.linear.RRQRDecompositionTest.testRank();0.6001
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunctionTest.testPreconditions();0.8147
org.apache.commons.math3.analysis.interpolation.SplineInterpolatorTest.testInterpolateSin();0.2491
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testMissingOrders();0.4020
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest.testSetterInjection();0.1992
org.apache.commons.math3.random.EmpiricalDistributionTest.testNext();0.6116
org.apache.commons.math3.ode.JacobianMatricesTest.testInternalDifferentiation();0.2424
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testHat();0.4982
org.apache.commons.math3.util.FastMathTest.testFloatNextAfterSpecialCases();0.2123
org.apache.commons.math3.linear.SparseFieldVectorTest.testBasicFunctions();0.5093
org.apache.commons.math3.complex.ComplexFormatAbstractTest.testSimpleWithDecimals();0.5099
org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest.testNoOptimum();0.1405
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunctionTest.testParaboloid();0.1217
org.apache.commons.math3.ode.nonstiff.DormandPrince853FieldIntegratorTest.testEventsNoConvergence();0.6026
org.apache.commons.math3.analysis.interpolation.AkimaSplineInterpolatorTest.testIllegalArguments();0.1006
org.apache.commons.math3.distribution.NormalDistributionTest.testInverseCumulativeProbabilityExtremes();0.2981
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextBinomial();0.7015
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackOsborne1();0.3870
org.apache.commons.math3.util.PairTest.testCreate();0.1090
org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest.testEventsErrors();0.6026
org.apache.commons.math3.linear.RealVectorAbstractTest.testAddDimensionMismatch();0.6066
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testCompose();0.1324
org.apache.commons.math3.linear.RealVectorTest.testGetL1Norm();0.5954
org.apache.commons.math3.special.GammaTest.testRegularizedGammaZeroPositive();0.4691
org.apache.commons.math3.distribution.ChiSquaredDistributionTest.testMoments();0.3644
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest.testSumSinc();0.2491
org.apache.commons.math3.genetics.ListPopulationTest.testChromosomeListConstructorPopulationLimitNotPositive();0.3491
org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest.testCovarianceConsistency();0.7644
org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest.testConstant();0.2368
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testWampler1();0.1868
org.apache.commons.math3.linear.RealVectorAbstractTest.testMinMax();0.2361
org.apache.commons.math3.util.PrecisionTest.testEqualsWithAllowedDelta();0.1782
org.apache.commons.math3.analysis.FunctionUtilsTest.testToMultivariateDifferentiableFunction();0.0752
org.apache.commons.math3.dfp.DfpTest.testIssue567();0.0922
org.apache.commons.math3.analysis.function.StepFunctionTest.testSomeValues();0.2324
org.apache.commons.math3.fraction.BigFractionFormatTest.testWholeFormat();0.1983
org.apache.commons.math3.dfp.DfpTest.testPower10();0.4982
org.apache.commons.math3.geometry.euclidean.twod.SubLineTest.testIntersectionOutsideOutside();0.4663
org.apache.commons.math3.linear.BlockRealMatrixTest.testAddFail();0.2954
org.apache.commons.math3.stat.inference.MannWhitneyUTestTest.testBigDataSet();0.3829
org.apache.commons.math3.stat.descriptive.StatisticalSummaryValuesTest.testToString();0.1146
org.apache.commons.math3.analysis.function.StepFunctionTest.testPreconditions5();0.6116
org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapterTest.testHalfBounded();0.0958
org.apache.commons.math3.analysis.function.GaussianTest.testSomeValues();0.2324
org.apache.commons.math3.complex.ComplexTest.testSubtractNaN();0.2382
org.apache.commons.math3.complex.QuaternionTest.testAccessors2();0.7721
org.apache.commons.math3.stat.data.CertifiedDataAbstractTest.testCertifiedValues();0.1641
org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizerWithSVDTest.testCircleFittingBadInit();0.5316
org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest.testSanityChecks();0.6026
org.apache.commons.math3.ml.neuralnet.NetworkTest.testDeleteLink();0.1279
org.apache.commons.math3.complex.ComplexTest.testFloatingPointEquals();0.4381
org.apache.commons.math3.complex.ComplexTest.testNegateNaN();0.3327
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest.testCircleFitting();0.1370
org.apache.commons.math3.linear.SparseFieldMatrixTest.testOperate();0.0862
org.apache.commons.math3.stat.descriptive.rank.PercentileTest.testAllTechniquesWeightedConsistency();0.3037
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackRosenbrok();0.3112
org.apache.commons.math3.complex.QuaternionTest.testGetInverse();0.4390
org.apache.commons.math3.util.CombinationsTest.testAccessor1();0.1633
org.apache.commons.math3.fitting.GaussianCurveFitterTest.testFit05();0.1511
org.apache.commons.math3.random.RandomGeneratorAbstractTest.testNextSecureIntNegativeRange();0.7388
org.apache.commons.math3.ml.clustering.evaluation.SumOfClusterVariancesTest.testScore();0.4539
org.apache.commons.math3.random.EmpiricalDistributionTest.testLoadNullFile();0.5881
org.apache.commons.math3.complex.ComplexTest.testFloatingPointEqualsWithAllowedDelta();0.3797
org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormatAbstractTest.testParseNegativeInfinity();0.0829
org.apache.commons.math3.geometry.spherical.twod.SphericalPolygonsSetTest.testNonConvex();0.3425
org.apache.commons.math3.complex.ComplexTest.testConstructorNaN();0.3123
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testGetRow();0.0902
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testMaximize();0.3147
org.apache.commons.math3.util.FastMathTest.testFloorDivInt();0.7502
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testConstrainedRosen();0.2432
org.apache.commons.math3.optimization.direct.SimplexOptimizerNelderMeadTest.testRosenbrock();0.1619
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testInconsistentState();0.1531
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextUniformUniformNegativeToPositiveBounds();0.6116
org.apache.commons.math3.util.FastMathTest.testToIntExactTooHigh();0.3660
org.apache.commons.math3.geometry.spherical.twod.SphericalPolygonsSetTest.testGeographicalMap();0.5605
org.apache.commons.math3.analysis.solvers.BaseSecantSolverAbstractTest.testBadEndpoints();0.4184
org.apache.commons.math3.util.IntegerSequenceTest.testIncrementZeroTimes();0.4991
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunctionTest.testWave();0.2223
org.apache.commons.math3.linear.RealVectorAbstractTest.testMapSubtractToSelf();0.6066
org.apache.commons.math3.optim.linear.SimplexSolverTest.testDegeneracy();0.3286
org.apache.commons.math3.random.ValueServerTest.testProperties();0.5495
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testDifference();0.5243
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatAbstractTest.testPositiveInfinity();0.0282
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testScalarAdd();0.3084
org.apache.commons.math3.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonBadCounts();0.1419
org.apache.commons.math3.analysis.differentiation.SparseGradientTest.testCbrtDefinition();0.3043
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegressionTest.testGLSEfficiency();0.3114
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest.testApplyInverseToRotation();0.3114
org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizerWithSVDTest.testGetIterations();0.1675
org.apache.commons.math3.analysis.integration.MidPointIntegratorTest.testQuinticFunction();0.1976
org.apache.commons.math3.ode.nonstiff.GillFieldIntegratorTest.testKepler();0.4001
org.apache.commons.math3.linear.MatrixUtilsTest.testFractionConverter();0.1221
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTestTest.testPelzGoodApproximation();0.2822
org.apache.commons.math3.geometry.spherical.oned.Sphere1Test.testSerialization();0.4220
org.apache.commons.math3.distribution.ParetoDistributionTest.testInverseCumulativeProbabilityExtremes();0.2981
org.apache.commons.math3.fraction.BigFractionTest.testNegativeValueOverflow();0.3972
org.apache.commons.math3.linear.SymmLQTest.testSolveSaunders2();0.5784
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionTest.testString();0.4918
org.apache.commons.math3.analysis.interpolation.FieldHermiteInterpolatorTest.testRandomPolynomialsFirstDerivative();0.3425
org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolatorTest.testMoreThanOnePeriodCoverage();0.0761
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testLog10Definition();0.1812
org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest.testMath891Matrix();0.4117
org.apache.commons.math3.util.CombinatoricsUtilsTest.testCheckBinomial2();0.6067
org.apache.commons.math3.analysis.integration.RombergIntegratorTest.testParameters();0.6734
org.apache.commons.math3.util.OpenIntToFieldTest.testPutKeysWithCollision2();0.3313
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testLinearCombinationDF4();0.3070
org.apache.commons.math3.util.OpenIntToFieldTest.testIterator();0.2739
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testNewSample2();0.2674
org.apache.commons.math3.linear.ArrayFieldVectorTest.testWalkInOptimizedOrderPreservingVisitor3();0.5293
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testRosenbrock();0.1619
org.apache.commons.math3.ode.events.ReappearingEventTest.test(int);0.0730
org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizerWithCholeskyTest.testMaxEvaluations();0.2432
org.apache.commons.math3.linear.DiagonalMatrixTest.testPreMultiply();0.5194
org.apache.commons.math3.distribution.GammaDistributionTest.testDensity();0.5732
org.apache.commons.math3.stat.correlation.StorelessCovarianceTest.testSymmetry();0.1986
org.apache.commons.math3.distribution.RealDistributionAbstractTest.testDensityIntegrals();0.2138
org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest.testProductAndGeometricMean();0.2491
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testDiagonalRosen();0.1778
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatAbstractTest.testParseSimpleNoDecimals();0.1638
org.apache.commons.math3.fraction.FractionFormatTest.testParseProperInvalidMinus();0.1024
org.apache.commons.math3.complex.ComplexFormatAbstractTest.testParseSimpleWithDecimalsTrunc();0.3597
org.apache.commons.math3.util.ResizableDoubleArrayTest.testMutators();0.1231
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testTrigo();0.0472
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaFieldIntegratorTest.testKepler();0.4001
org.apache.commons.math3.optimization.SimplePointCheckerTest.testIterationCheck();0.2714
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testHypot();0.5986
org.apache.commons.math3.optim.univariate.BracketFinderTest.testIntervalBoundsOrdering();0.5301
org.apache.commons.math3.distribution.ExponentialDistributionTest.testMoments();0.3644
org.apache.commons.math3.special.GammaTest.testRegularizedGammaPositiveNan();0.4606
org.apache.commons.math3.geometry.spherical.twod.SphericalPolygonsSetTest.testPositiveOctantByVertices();0.2569
org.apache.commons.math3.geometry.euclidean.threed.Euclidean3DTest.testDimension();0.6873
org.apache.commons.math3.linear.DiagonalMatrixTest.testAdd();0.2250
org.apache.commons.math3.analysis.differentiation.SparseGradientTest.testMultiply();0.3469
org.apache.commons.math3.ml.neuralnet.twod.util.LocationFinderTest.test2x2Network();0.2198
org.apache.commons.math3.stat.clustering.KMeansPlusPlusClustererTest.testPerformClusterAnalysisToManyClusters();0.1468
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testNoDependency();0.1760
org.apache.commons.math3.linear.EigenDecompositionTest.testSymmetric();0.1319
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testInputSigmaOutOfRange();0.1234
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testSetColumn();0.2706
org.apache.commons.math3.random.EmpiricalDistributionTest.testDoubleLoad();0.1933
org.apache.commons.math3.complex.ComplexTest.testPowInf();0.3132
org.apache.commons.math3.linear.HessenbergTransformerTest.testPOrthogonal();0.4724
org.apache.commons.math3.linear.EigenDecompositionTest.testDimension3MultipleRoot();0.4669
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testSpecialConstruction();0.3480
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testCeil();0.3575
org.apache.commons.math3.util.MathUtilsTest.testIndicatorShort();0.4817
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testRootNSingularity();0.4982
org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolverTest.testConvergenceOnFunctionAccuracy();0.4599
org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackLinearFullRank();0.4625
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testGetVectors();0.1750
org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormatAbstractTest.testNegativeY();0.4328
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatAbstractTest.testParseNan();0.1291
org.apache.commons.math3.ode.nonstiff.DormandPrince54FieldIntegratorTest.testNonFieldIntegratorConsistency();0.6026
org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegratorTest.testSmallStep();0.3424
org.apache.commons.math3.linear.RealMatrixFormatAbstractTest.testSimpleNoDecimals();0.0852
org.apache.commons.math3.linear.SparseFieldMatrixTest.testGetColumnVector();0.2838
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest.testNegate();0.3193
org.apache.commons.math3.linear.SparseFieldVectorTest.testWalkInOptimizedOrderPreservingVisitor1();0.4982
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMaximize1();0.2180
org.apache.commons.math3.distribution.GammaDistributionTest.testValues();0.2249
org.apache.commons.math3.fraction.BigFractionTest.testMath340();0.4359
org.apache.commons.math3.fraction.FractionFormatTest.testDenominatorFormat();0.3547
org.apache.commons.math3.analysis.function.GaussianTest.testDerivatives();0.3985
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testWrapAround2PiArc();0.4670
org.apache.commons.math3.optimization.MultivariateMultiStartOptimizerTest.testRosenbrock();0.1619
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testDoubleVectors();0.2247
org.apache.commons.math3.special.BetaTest.testLogBetaPositiveZero();0.4691
org.apache.commons.math3.linear.RealVectorAbstractTest.testEbeDivideMixedTypes();0.6583
org.apache.commons.math3.distribution.WeibullDistributionTest.testInverseCumulativeProbabilityExtremes();0.2981
org.apache.commons.math3.linear.BlockRealMatrixTest.testOperate();0.0862
